slug,corpus,cycle,k,attestation,trust_chain,least_privilege,declarative_policy,continuous_adaptive,immutability,audit_evidence,cryptographic_identity,segmentation,s2_x,s2_y,s2_z,gap,collision_class_id,collision_class_size
SELF-CHANGELOG/## 2026-08-04 — v0.23 — Differential use case V3 applied + R,self,,5,1,0,1,1,1,0,1,0,0,-0.5055116503205377,-0.6084250323800782,-0.6117817841056625,1.854355104496871,114,1
SELF-CHANGELOG/## 2026-08-04 — v0.24 — Follow-ups complete: agent-skills pu,self,,3,1,0,0,1,0,0,1,0,0,-0.5625216293169523,0.5148744541610261,0.6468954420947691,1.387423558210774,65,10
SELF-CHANGELOG/## 2026-08-04 — v0.25 — 9 milestone-achieving PRs shipped in,self,,8,1,1,1,1,1,0,1,1,1,0.7275151258712654,-0.3525856783370084,0.5885618753029698,0.2853112307133318,100,8
SELF-CHANGELOG/## 2026-08-04 — v0.26 — All 9 PRs merged + scripts added (Pr,self,,6,1,0,1,1,1,0,1,1,0,0.3775427249292702,-0.8991217251964558,-0.2214534130076358,1.2707977094162506,115,1
SELF-CHANGELOG/## 2026-08-05 — v0.27 — rock1 shell bridge recovered; stale ,self,,5,1,0,0,0,1,1,1,1,0,-0.661937471508019,-0.44581312115728455,-0.6025690373870621,1.9162253175805208,116,1
SELF-CHANGELOG/## 2026-08-06 — v0.28 — Cycle 7 RSI + paper restructure ship,self,,9,1,1,1,1,1,1,1,1,1,0.6722376930131564,-0.11210645872304956,0.7317982139940807,0,0,795
SELF-CHANGELOG/## 2026-08-06 — v0.X — cycle 5 RSI on recursive-self-improve,self,,3,1,0,0,0,0,0,1,1,0,-0.7511334269475812,0.35296648224518606,0.557864891648006,1.507491620600749,51,21
SELF-CHANGELOG/## 2026-08-07 — v0.27 — `repo-history-skill` shipped (hyper-,self,,5,1,0,0,1,1,0,1,0,1,-0.5410269021159753,-0.5469265734913833,-0.6388749599066829,1.881442122323245,117,2
SELF-CHANGELOG/## 2026-08-07 — v0.28 — Single-action atom primitive insight,self,,5,1,1,0,0,1,0,1,1,0,-0.5501415854145831,-0.7581873745187108,-0.34999448726794696,1.7555361285341513,118,3
SELF-CHANGELOG/## 2026-08-09 — v0.29 — Single-action-atom-skill re-run + Se,self,,3,0,0,0,0,0,1,1,1,0,-0.8778794922545552,0.08312226166411386,0.4716124327185692,1.5838794720887854,75,2
SELF-CHANGELOG/## 2026-08-09 — v0.30 — Advisor pass: ideate-solo's paramete,self,,6,1,1,0,0,0,1,1,1,1,0.39960424564710456,0.8949661516850658,0.19837347150975704,1.1717790726717134,5,8
SELF-CHANGELOG/## 2026-08-09 — v0.31 — Empirical audit: Candidates 13 + 09 ,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-08-09 — v0.32 — Ladder edit applied: 5/10 Set C rows,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-08-09 — v0.33 — Precision fix applied: Set C fully e,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## Dream-run slot,self,,6,1,0,1,0,1,1,1,1,0,0.43681947271507027,-0.8198393281419473,-0.3702056513462329,1.3306840617251028,120,1
COMPANY/## Current Priorities,self,,7,1,1,1,1,1,0,1,1,0,0.8610295337485092,-0.4747950066867543,0.18220275420023052,0.6850113220803558,121,3
COMPANY/## Tooling,self,,7,1,1,1,1,0,0,1,1,1,0.8350237949570541,0.45048507443561275,0.31590894189031754,0.7183122126338248,98,8
COMPANY/## Business Processes,self,,3,0,0,0,1,0,0,0,1,1,-0.7800606371927209,-0.357559215091911,0.5134752282295056,1.488987045491333,122,2
RECENT_ACTIVITY/## 2026-08-06,self,,5,1,1,1,0,0,0,1,1,0,-0.3076418402614871,0.8732172545859979,-0.3779525425418097,1.7783625787143758,123,4
RECENT_ACTIVITY/## 2026-08-05,self,,8,1,1,1,1,1,1,1,1,0,0.8472372838308261,-0.066985970128512,0.5269742542979745,0.2731548457248265,45,17
RECENT_ACTIVITY/## 2026-08-04,self,,3,0,1,0,0,0,0,1,1,0,-0.8812879819930367,-0.06712413574021718,0.46778824610690023,1.5764411487360288,60,6
RECENT_ACTIVITY/## 2026-08-02,self,,6,1,1,1,0,1,0,1,1,0,0.34453798880275105,-0.9367029092767698,-0.06229955075432474,1.1907718767185405,124,4
RECENT_ACTIVITY/## 2026-08-01,self,,5,1,1,0,0,1,0,1,1,0,-0.5501415854145831,-0.7581873745187108,-0.34999448726794696,1.7555361285341513,118,3
RECENT_ACTIVITY/## 2026-07-31,self,,7,1,1,1,1,1,0,1,1,0,0.8610295337485092,-0.4747950066867543,0.18220275420023052,0.6850113220803558,121,3
RECENT_ACTIVITY/## 2026-07-30,self,,8,1,1,1,1,1,0,1,1,1,0.7275151258712654,-0.3525856783370084,0.5885618753029698,0.2853112307133318,100,8
RECENT_ACTIVITY/## WeHo Auto (#weho-auto space),self,,8,1,1,1,1,1,0,1,1,1,0.7275151258712654,-0.3525856783370084,0.5885618753029698,0.2853112307133318,100,8
RECENT_ACTIVITY/## 2026-08-04,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
RULES/## Constraints,self,,6,1,1,0,1,1,0,1,0,1,0.6877789388906766,-0.2962785134018727,-0.6627059481510569,1.406699233769663,125,1
RULES/## Autonomy,self,,4,1,0,1,1,0,0,0,1,0,-0.9446888088617997,0.3212228046373356,-0.06617374246782591,1.8544500010109952,126,2
RULES/## Standards,self,,3,1,1,0,0,0,0,0,1,0,-0.8446435171872179,0.2507434141950404,0.47297470240111206,1.5810054542249186,127,2
SAUNA_TOOLS/## Software & Apps,self,,7,1,1,1,1,0,0,1,1,1,0.8350237949570541,0.45048507443561275,0.31590894189031754,0.7183122126338248,98,8
SAUNA_TOOLS/## Services & Accounts,self,,4,1,0,1,0,0,0,1,1,0,-0.8938260779036965,0.44197770118705193,0.07570108395990226,1.786065070169808,128,4
SAUNA_TOOLS/## Workflows,self,,2,0,0,0,1,1,0,0,0,0,-0.5126013715793536,-0.3459123327400821,0.7858654413532129,1.2088970430866421,129,1
SAUNA_TOOLS/## Sauna Capabilities,self,,6,1,1,1,0,1,0,1,0,1,0.4599452546138547,-0.8819437861865418,-0.10308016669148252,1.1553092662546258,130,2
SELF/## Soul,self,,7,1,1,0,1,1,0,1,1,1,0.8774509848116864,-0.4544929411359074,0.1533490649160741,0.7028117931131411,131,1
SELF/## Strengths,self,,5,1,1,0,1,1,0,1,0,0,-0.5482298287766296,0.17841982771809514,-0.8170743050155186,1.993226674264652,24,2
SELF/## Biases,self,,7,1,0,1,1,1,0,1,1,1,0.6663893223733968,-0.6586068030987396,0.34951730992725244,0.666959908432313,110,4
SELF/## Growth edges,self,,3,0,0,1,0,1,0,1,0,0,-0.4888559729336377,-0.49325793997912076,0.7195251506199493,1.2221152076829944,132,2
USER_PREFERENCES/## Task Handling,self,,8,1,1,1,1,1,0,1,1,1,0.7275151258712654,-0.3525856783370084,0.5885618753029698,0.2853112307133318,100,8
USER_PREFERENCES/## Debug Observability,self,,5,1,0,1,0,1,0,1,0,1,-0.3237410824153176,-0.9460992080171903,0.0093808392910104,1.4864065696343238,112,3
USER_PREFERENCES/## API Hygiene (2026-08-04),self,,4,1,0,0,1,1,0,0,0,1,-0.7477808519542943,-0.6209110712398098,0.23514514467099185,1.5880803106385557,133,1
USER_PROFILE/## Current Focus,self,,7,1,1,1,1,0,0,1,1,1,0.8350237949570541,0.45048507443561275,0.31590894189031754,0.7183122126338248,98,8
USER_RELATIONSHIPS/## Work,self,,5,0,1,1,0,1,0,1,1,0,-0.15088028906386597,-0.786244618888519,0.5992115967175965,1.0721775424297295,134,1
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/p1,self,,3,0,0,0,1,1,0,1,0,0,-0.6536730776738033,-0.4257253227592268,0.6256752009517478,1.366622939072886,135,7
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/p2,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/p3,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/p4,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.1 — Initial self-portrait/p5,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/p1,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/p2,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/p3,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-07-31 — v0.2 — Soul section rebuilt from corpus read/p4,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/p1,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/p2,self,,2,0,0,0,0,1,0,0,1,0,-0.4023636005195697,-0.36623862579534167,0.8390308706790638,1.1094367674918597,137,21
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/p3,self,,3,0,0,0,1,1,0,1,0,0,-0.6536730776738033,-0.4257253227592268,0.6256752009517478,1.366622939072886,135,7
SELF-CHANGELOG/## 2026-07-31 — v0.3 — SELF.md and SOUL.md published to yubi/p4,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/p1,self,,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/p2,self,,3,1,0,0,0,0,0,1,1,0,-0.7511334269475812,0.35296648224518606,0.557864891648006,1.507491620600749,51,21
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/p3,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-07-31 — v0.4 — SOUL.md designated canonical/p4,self,,3,0,0,0,0,1,0,1,1,0,-0.48357981010479223,-0.4692329101157117,0.738898533848426,1.2097536184447468,139,18
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p2,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p3,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p4,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p5,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p6,self,,2,1,0,0,0,0,0,0,1,0,-0.7101469187495174,0.09692075921395618,0.6973505002679475,1.3985228770591065,141,9
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p7,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.5 — External verification of SOUL.md 12-p/p8,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p2,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p3,self,,2,0,1,0,0,0,0,1,0,0,-0.7296049124298282,0.07444509284550052,0.6798048248648192,1.4151563462532877,142,5
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p4,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p5,self,,2,1,0,0,0,0,0,0,1,0,-0.7101469187495174,0.09692075921395618,0.6973505002679475,1.3985228770591065,141,9
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p6,self,,2,0,0,0,1,0,0,1,0,0,-0.7162932059255342,0.11808609098947546,0.6877352094082035,1.408171941072459,143,2
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p7,self,,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p8,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p9,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p10,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p11,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p12,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p13,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p14,self,,3,0,1,0,0,0,0,1,1,0,-0.8812879819930367,-0.06712413574021718,0.46778824610690023,1.5764411487360288,60,6
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p15,self,,1,0,0,0,1,0,0,0,0,0,-0.6088675156318976,-0.020683551785226854,0.7930022314557436,1.2858206077380687,54,6
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p16,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p17,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p18,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-07-31 — v0.6 — OMN-53 Negative 2 GITHUB_TOKEN fix sh/p19,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p2,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p3,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p4,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p5,self,,3,1,0,0,0,1,0,1,0,0,-0.8298181344289954,-0.1677074221973474,0.5322368686146257,1.5162743506575107,102,14
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p6,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p7,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p8,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.7 — `internal-nonlex-tokens` skill shippe/p9,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p1,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p2,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p3,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p4,self,,4,1,1,1,0,0,0,1,0,0,-0.6265624544879107,0.7349459137756276,0.2593723085654914,1.620976798422622,106,2
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p5,self,,3,1,0,1,0,0,0,1,0,0,-0.7520919793457366,0.3958769652210498,0.5269146828578457,1.526020784882963,144,3
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p6,self,,1,0,0,1,0,0,0,0,0,0,-0.5787841358302942,-0.14208247691681536,0.8030077794544472,1.2534053534761285,145,4
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p7,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p8,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p9,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p10,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p11,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p12,self,,2,1,0,0,0,0,0,1,0,0,-0.6008005183007077,0.29940181353817663,0.741213391176692,1.3379289933199003,49,54
SELF-CHANGELOG/## 2026-07-31 — v0.8 — ci_test-vgpu-vm: extract-script + sym/p13,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p1,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p2,self,,1,0,0,0,0,0,0,1,0,0,-0.5960860636841963,0.015180040208573144,0.8027770369540639,1.2766694943962358,66,142
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p3,self,,2,1,0,0,0,0,0,0,0,1,-0.7221856773841477,0.12896725364840622,0.6795699337578048,1.416072337122356,146,7
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p4,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p5,self,,2,0,0,0,0,0,0,1,1,0,-0.7018896232496429,-0.08238197527065505,0.7075055949778628,1.3746634342830182,119,13
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p6,self,,4,0,1,0,0,1,0,1,1,0,-0.4502389737109851,-0.6668846998959159,0.5937589271719736,1.2596775813379208,147,2
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p7,self,,3,1,0,0,0,0,0,1,0,1,-0.7375852435255504,0.4043533192192485,0.5408016288526977,1.513542569655211,77,4
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p8,self,,1,1,0,0,0,0,0,0,0,0,-0.5778391144511575,0.1321159439704858,0.8053864508166807,1.275833780371187,140,94
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p9,self,,1,0,0,0,0,1,0,0,0,0,-0.4329862815815908,-0.26577854799682393,0.8613272568465759,1.1233489742653708,138,14
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p10,self,,0,0,0,0,0,0,0,0,0,0,-0.5017214028247111,-0.054836368536607234,0.863289410703804,1.1826875144105402,37,204
SELF-CHANGELOG/## 2026-08-01 — v0.9 — ci_test-vgpu-vm.yml: step 21 mkdir fi/p11,self,,2,0,0,0,0,1,0,1,0,0,-0.5383545213092887,-0.3129243032280273,0.7824658394045713,1.2281809819055516,136,52
SELF-CHANGELOG/## 2026-08-01 — v0.11 — bootupd regression fix shipped (--co/p1,self,,1,0,0,0,0,0,0,0,1,0,-0.5610398352955238,-0.13987861894517217,0.8158849644242518,1.2364527230397757,53,33
SELF-CHANGELOG/## 2026-08-01 — v0.11 — bootupd regression fix shipped (--co/p2,self,,1,0,1,0,0,0,0,0,0,0,-0.6081736362463723,-0.051041564889270606,0.7921613388878048,1.2832871074712857,52,8
